request_id,t_arrival,t_admit,t_first_token,t_finish,prompt_tokens,gen_tokens,ttft_s,queue_s,tpot_s,error
polca-243,1790360817.423273,1790360936.422786,1790360936.569234,1790360948.339050,22,256,119.145961,118.999512,0.046156,
polca-244,1790360817.950195,1790360936.423062,1790360936.569238,1790360948.339064,23,256,118.619043,118.472867,0.046156,
polca-245,1790360818.398010,1790360936.423350,1790360936.569243,1790360948.339079,18,256,118.171233,118.025340,0.046156,
polca-246,1790360818.424333,1790360936.423663,1790360936.569247,1790360938.846942,25,52,118.144914,117.999331,0.044661,
polca-247,1790360818.469825,1790360936.424158,1790360936.569251,1790360948.339093,19,256,118.099426,117.954333,0.046156,
polca-248,1790360820.232181,1790360936.424558,1790360936.569256,1790360948.339113,21,256,116.337075,116.192377,0.046156,
polca-249,1790360820.322397,1790360936.424947,1790360936.569259,1790360948.339127,17,256,116.246862,116.102550,0.046156,
polca-250,1790360820.363966,1790360936.425320,1790360936.569264,1790360948.339141,26,256,116.205298,116.061354,0.046156,
polca-251,1790360822.452231,1790360936.425703,1790360936.569268,1790360948.339153,18,256,114.117037,113.973472,0.046156,
polca-252,1790360823.149232,1790360936.426052,1790360936.569272,1790360947.181033,12,232,113.420040,113.276820,0.045938,
polca-253,1790360824.002976,1790360936.426406,1790360936.569276,1790360948.339168,34,256,112.566299,112.423430,0.046156,
polca-254,1790360824.007118,1790360936.426840,1790360936.569280,1790360941.923898,42,120,112.562162,112.419722,0.044997,
polca-255,1790360824.057078,1790360936.427280,1790360936.569284,1790360948.339182,21,256,112.512206,112.370202,0.046156,
polca-256,1790360825.729914,1790360936.427648,1790360936.569288,1790360948.339197,22,256,110.839374,110.697735,0.046157,
polca-257,1790360826.667305,1790360936.428035,1790360936.569292,1790360944.346031,27,172,109.901987,109.760730,0.045478,
polca-258,1790360826.693975,1790360936.428420,1790360936.569296,1790360939.675203,17,70,109.875320,109.734445,0.045013,
polca-259,1790360827.970727,1790360936.428762,1790360936.569300,1790360948.339210,32,256,108.598573,108.458036,0.046157,
polca-260,1790360828.781988,1790360936.429423,1790360936.569304,1790360948.339223,13,256,107.787316,107.647435,0.046157,
polca-261,1790360828.903658,1790360936.429778,1790360936.569308,1790360948.339236,14,256,107.665649,107.526120,0.046157,
polca-262,1790360829.026168,1790360936.430085,1790360936.569312,1790360948.339249,27,256,107.543144,107.403918,0.046157,
polca-263,1790360829.343689,1790360936.430477,1790360936.569316,1790360948.339263,15,256,107.225627,107.086788,0.046157,
polca-264,1790360829.476681,1790360936.430823,1790360936.569320,1790360948.339274,18,256,107.092639,106.954142,0.046157,
polca-265,1790360830.656096,1790360936.431188,1790360936.569324,1790360948.339288,18,256,105.913228,105.775092,0.046157,
polca-266,1790360830.916440,1790360936.431562,1790360936.569328,1790360948.339301,30,256,105.652888,105.515122,0.046157,
polca-267,1790360830.971580,1790360936.463038,1790360936.614695,1790360948.385016,22,256,105.643115,105.491458,0.046158,
polca-268,1790360831.445540,1790360936.463459,1790360936.614699,1790360948.385032,19,256,105.169159,105.017919,0.046158,
polca-269,1790360831.747410,1790360936.463849,1790360936.614703,1790360948.385046,46,256,104.867294,104.716439,0.046158,
polca-270,1790360832.360560,1790360936.464298,1790360936.614707,1790360948.385057,13,256,104.254147,104.103737,0.046158,
polca-271,1790360832.972228,1790360936.464643,1790360936.614712,1790360948.385069,25,256,103.642484,103.492415,0.046158,
polca-272,1790360833.248983,1790360936.465037,1790360936.614716,1790360948.385081,20,256,103.365732,103.216053,0.046158,
polca-273,1790360833.399584,1790360936.958118,1790360937.044676,1790360948.897968,17,256,103.645092,103.558535,0.046483,
polca-274,1790360833.411664,1790360937.219774,1790360937.322672,1790360949.164792,21,256,103.911008,103.808110,0.046440,
polca-275,1790360833.458701,1790360937.322692,1790360937.420191,1790360949.268623,48,256,103.961490,103.863991,0.046464,
polca-276,1790360834.205063,1790360938.250674,1790360938.353481,1790360950.193565,16,256,104.148418,104.045611,0.046432,
polca-277,1790360837.927117,1790360938.353501,1790360938.454311,1790360950.298939,51,256,100.527194,100.426383,0.046450,
polca-278,1790360838.542389,1790360938.848095,1790360938.953441,1790360950.798035,31,256,100.411052,100.305706,0.046449,
polca-279,1790360843.034889,1790360939.171404,1790360939.275515,1790360951.103102,27,256,96.240626,96.136515,0.046383,
polca-280,1790360843.075290,1790360939.448573,1790360939.551245,1790360951.378817,18,256,96.475955,96.373283,0.046383,
polca-281,1790360843.538261,1790360939.675345,1790360939.782080,1790360951.613512,41,256,96.243819,96.137084,0.046398,
polca-282,1790360844.369184,1790360939.953202,1790360940.054738,1790360951.891792,22,256,95.685553,95.584018,0.046420,
polca-283,1790360846.649981,1790360940.178388,1790360940.283172,1790360952.122342,13,256,93.633190,93.528407,0.046428,
polca-284,1790360847.671958,1790360941.789058,1790360941.896145,1790360953.763578,18,256,94.224187,94.117100,0.046539,
polca-285,1790360850.328012,1790360941.924059,1790360942.041517,1790360953.899376,13,256,91.713506,91.596047,0.046501,
polca-286,1790360852.969225,1790360941.924475,1790360942.041522,1790360953.899390,29,256,89.072297,88.955250,0.046501,
polca-287,1790360855.086764,1790360941.981053,1790360942.089749,1790360953.953770,25,256,87.002985,86.894289,0.046526,
polca-288,1790360855.157013,1790360942.177006,1790360942.285169,1790360954.149065,30,256,87.128155,87.019993,0.046525,
polca-289,1790360856.054132,1790360942.418998,1790360942.527554,1790360954.394931,15,256,86.473421,86.364865,0.046539,
polca-290,1790360856.179790,1790360942.699046,1790360942.809637,1790360954.687624,13,256,86.629847,86.519256,0.046580,
polca-291,1790360856.778633,1790360944.105298,1790360944.214068,1790360956.127883,11,256,87.435435,87.326664,0.046721,
polca-292,1790360857.801185,1790360944.351221,1790360944.459634,1790360956.374933,23,256,86.658448,86.550036,0.046727,
polca-293,1790360858.380523,1790360944.730931,1790360944.840149,1790360956.752573,23,256,86.459625,86.350408,0.046715,
polca-294,1790360858.754642,1790360945.019416,1790360945.129408,1790360957.038138,20,256,86.374766,86.264774,0.046701,
polca-295,1790360858.837646,1790360945.533540,1790360945.647257,1790360957.547759,28,256,86.809610,86.695894,0.046669,
polca-296,1790360859.034514,1790360945.738330,1790360945.852273,1790360957.769698,66,256,86.817759,86.703816,0.046735,
polca-297,1790360860.488213,1790360947.133659,1790360947.227738,1790360959.180293,33,256,86.739525,86.645446,0.046873,
polca-298,1790360860.637182,1790360947.181255,1790360947.298275,1790360959.226691,27,256,86.661093,86.544073,0.046778,
polca-299,1790360860.770442,1790360947.851479,1790360947.974604,1790360955.752860,20,169,87.204162,87.081037,0.046299,
polca-300,1790360860.901966,1790360948.339500,1790360948.499059,1790360953.343535,34,108,87.597093,87.437534,0.045275,
polca-301,1790360860.965960,1790360948.339992,1790360948.499064,1790360960.362869,16,256,87.533104,87.374032,0.046525,
polca-302,1790360861.061272,1790360948.340364,1790360948.499068,1790360960.362882,22,256,87.437795,87.279092,0.046525,
polca-303,1790360862.239637,1790360948.340743,1790360948.499071,1790360960.362893,36,256,86.259434,86.101106,0.046525,
polca-304,1790360862.242708,1790360948.341164,1790360948.499075,1790360952.924242,38,99,86.256368,86.098456,0.045155,
polca-305,1790360862.392912,1790360948.341586,1790360948.499079,1790360960.362903,20,256,86.106167,85.948673,0.046525,
polca-306,1790360862.430495,1790360948.341956,1790360948.499083,1790360957.663450,18,199,86.068588,85.911461,0.046285,
polca-307,1790360863.115919,1790360948.342331,1790360948.499087,1790360960.362913,16,256,85.383168,85.226413,0.046525,
polca-308,1790360863.226608,1790360948.342699,1790360948.499091,1790360950.690445,28,50,85.272483,85.116090,0.044722,
polca-309,1790360863.277906,1790360948.343092,1790360948.499095,1790360960.362923,21,256,85.221188,85.065186,0.046525,
polca-310,1790360863.362862,1790360948.343464,1790360948.499099,1790360960.362932,27,256,85.136237,84.980602,0.046525,
polca-311,1790360863.555181,1790360948.343853,1790360948.499103,1790360960.362942,18,256,84.943922,84.788672,0.046525,
polca-312,1790360864.255585,1790360948.344213,1790360948.499114,1790360960.362950,14,256,84.243528,84.088628,0.046525,
polca-313,1790360866.400142,1790360948.344569,1790360948.499118,1790360960.362959,12,256,82.098976,81.944427,0.046525,
polca-314,1790360866.591045,1790360948.344914,1790360948.499122,1790360960.362969,20,256,81.908077,81.753869,0.046525,
polca-315,1790360867.325019,1790360948.345283,1790360948.499126,1790360960.362978,27,256,81.174107,81.020264,0.046525,
polca-316,1790360867.484162,1790360948.345675,1790360948.499130,1790360951.661245,18,71,81.014968,80.861512,0.045173,
polca-317,1790360867.874403,1790360948.346028,1790360948.499134,1790360960.220729,24,253,80.624731,80.471625,0.046514,
polca-318,1790360867.939684,1790360948.346404,1790360948.499138,1790360960.362988,14,256,80.559454,80.406720,0.046525,
polca-319,1790360868.352879,1790360948.346753,1790360948.499142,1790360960.362997,23,256,80.146263,79.993874,0.046525,
polca-320,1790360870.565502,1790360948.347135,1790360948.499146,1790360960.363005,22,256,77.933644,77.781633,0.046525,
polca-321,1790360870.598117,1790360948.347505,1790360948.499150,1790360960.363014,32,256,77.901033,77.749388,0.046525,
polca-322,1790360871.087256,1790360948.347890,1790360948.499153,1790360960.363023,16,256,77.411897,77.260633,0.046525,
polca-323,1790360871.185505,1790360948.348251,1790360948.499157,1790360960.363032,16,256,77.313652,77.162745,0.046525,
polca-324,1790360871.324399,1790360948.348611,1790360948.499161,1790360954.017278,24,122,77.174762,77.024213,0.045604,
polca-325,1790360871.547997,1790360948.348994,1790360948.499165,1790360960.363041,31,256,76.951168,76.800997,0.046525,
polca-326,1790360872.338248,1790360948.349402,1790360948.499169,1790360954.800157,18,138,76.160921,76.011154,0.045993,
polca-327,1790360872.890159,1790360948.349764,1790360948.499172,1790360960.363050,15,256,75.609013,75.459605,0.046525,
polca-328,1790360873.205619,1790360948.350101,1790360948.499177,1790360960.363058,18,256,75.293558,75.144482,0.046525,
polca-329,1790360873.731159,1790360948.350484,1790360948.499180,1790360954.504748,17,132,74.768021,74.619325,0.045844,
polca-330,1790360875.865842,1790360948.350849,1790360948.499184,1790360960.363065,21,256,72.633343,72.485007,0.046525,
polca-331,1790360876.107400,1790360948.387331,1790360948.552906,1790360960.402442,22,256,72.445505,72.279931,0.046469,
polca-332,1790360876.333386,1790360948.387757,1790360948.552910,1790360960.402455,15,256,72.219524,72.054371,0.046469,
polca-333,1790360876.580899,1790360948.388131,1790360948.552914,1790360960.402465,16,256,71.972016,71.807232,0.046469,
polca-334,1790360877.331119,1790360948.388488,1790360948.552918,1790360960.402474,20,256,71.221799,71.057369,0.046469,
polca-335,1790360877.457010,1790360948.388854,1790360948.552923,1790360960.402483,22,256,71.095913,70.931844,0.046469,
polca-336,1790360877.507656,1790360948.389238,1790360948.552927,1790360960.402491,79,256,71.045271,70.881582,0.046469,
polca-337,1790360877.753840,1790360948.903221,1790360948.989481,1790360960.786718,17,256,71.235640,71.149381,0.046264,
polca-338,1790360880.061663,1790360949.165116,1790360949.268908,1790360961.013858,13,256,69.207245,69.103453,0.046059,
polca-339,1790360880.245799,1790360949.268942,1790360949.363656,1790360961.091815,39,256,69.117857,69.023143,0.045993,
polca-340,1790360881.728064,1790360950.196819,1790360950.299237,1790360961.841222,13,256,68.571173,68.468755,0.045263,
polca-341,1790360881.914541,1790360950.299273,1790360950.395446,1790360956.863887,18,140,68.480905,68.384732,0.046536,
polca-342,1790360882.361745,1790360950.694616,1790360950.798209,1790360962.237957,18,256,68.436464,68.332871,0.044862,
polca-343,1790360885.809428,1790360950.802291,1790360950.894132,1790360962.309149,37,256,65.084704,64.992863,0.044765,
polca-344,1790360886.357477,1790360951.106391,1790360951.209262,1790360957.700237,24,140,64.851785,64.748914,0.046698,
polca-345,1790360891.319279,1790360951.383080,1790360951.485029,1790360962.764670,35,256,60.165750,60.063801,0.044234,
polca-346,1790360891.462283,1790360951.614754,1790360951.719642,1790360962.939601,23,256,60.257359,60.152471,0.044000,
polca-347,1790360892.897977,1790360951.661410,1790360951.764441,1790360962.974292,28,256,58.866464,58.763433,0.043960,
polca-348,1790360893.963195,1790360951.893160,1790360951.998268,1790360963.149348,25,256,58.035072,57.929964,0.043730,
polca-349,1790360894.639942,1790360952.123749,1790360952.210357,1790360963.322010,17,256,57.570415,57.483808,0.043575,
polca-350,1790360894.726818,1790360952.928440,1790360953.032988,1790360963.927079,15,256,58.306170,58.201622,0.042722,
polca-351,1790360897.070585,1790360953.346751,1790360953.454192,1790360964.200453,16,256,56.383608,56.276167,0.042142,
polca-352,1790360897.422571,1790360953.763903,1790360953.872859,1790360964.472898,18,256,56.450287,56.341331,0.041569,
polca-353,1790360897.866879,1790360953.903644,1790360954.017351,1790360964.562193,25,256,56.150473,56.036766,0.041352,
polca-354,1790360899.519822,1790360953.903970,1790360954.017354,1790360964.562206,15,256,54.497533,54.384148,0.041352,
polca-355,1790360901.796926,1790360953.955009,1790360954.064595,1790360964.590716,25,256,52.267668,52.158083,0.041279,
polca-356,1790360901.900738,1790360954.021434,1790360954.114863,1790360959.510669,30,115,52.214125,52.120696,0.047332,
polca-357,1790360906.061493,1790360954.150316,1790360954.262505,1790360964.708020,23,256,48.201012,48.088823,0.040963,
polca-358,1790360908.603446,1790360954.395269,1790360954.504823,1790360964.853427,18,256,45.901377,45.791823,0.040583,
polca-359,1790360911.349887,1790360954.507905,1790360954.605903,1790360964.909944,22,256,43.256016,43.158018,0.040408,
polca-360,1790360912.229597,1790360954.692864,1790360954.800243,1790360965.021968,22,256,42.570646,42.463267,0.040085,
polca-361,1790360916.238004,1790360954.801326,1790360954.905074,1790360965.077809,18,256,38.667070,38.563323,0.039893,
polca-362,1790360917.625758,1790360955.753145,1790360955.865851,1790360965.649844,14,256,38.240093,38.127387,0.038369,
polca-363,1790360918.099469,1790360956.129288,1790360956.244231,1790360963.184913,14,166,38.144761,38.029819,0.042065,
polca-364,1790360918.182614,1790360956.376342,1790360956.489981,1790360965.998411,39,256,38.307367,38.193728,0.037288,
polca-365,1790360919.356529,1790360956.753974,1790360956.864004,1790360966.209842,28,256,37.507474,37.397444,0.036650,
polca-366,1790360922.564849,1790360956.867126,1790360956.948555,1790360961.014003,33,90,34.383706,34.302277,0.045679,
polca-367,1790360923.471714,1790360957.038463,1790360957.150685,1790360966.365969,23,256,33.678971,33.566749,0.036138,
polca-368,1790360923.648327,1790360957.548083,1790360957.663704,1790360966.865941,22,256,34.015377,33.899755,0.036087,
polca-369,1790360924.194487,1790360957.665823,1790360957.769979,1790360965.514881,26,211,33.575493,33.471337,0.036880,
