request_id,t_arrival,t_admit,t_first_token,t_finish,prompt_tokens,gen_tokens,ttft_s,queue_s,tpot_s,error
pi-243,1790360491.397747,1790360549.065905,1790360549.130188,1790360556.187228,22,256,57.732440,57.668158,0.027675,
pi-244,1790360491.923975,1790360549.066210,1790360549.130190,1790360556.187237,23,256,57.206215,57.142235,0.027675,
pi-245,1790360492.372851,1790360549.066498,1790360549.130193,1790360556.187245,18,256,56.757342,56.693647,0.027675,
pi-246,1790360492.398289,1790360549.066752,1790360549.130195,1790360550.588033,25,52,56.731906,56.668463,0.028585,
pi-247,1790360492.444356,1790360549.067019,1790360549.130198,1790360556.187252,19,256,56.685841,56.622663,0.027675,
pi-248,1790360494.207157,1790360549.559026,1790360549.619989,1790360556.636649,21,256,55.412832,55.351869,0.027516,
pi-249,1790360494.297115,1790360550.276246,1790360550.331848,1790360557.273574,17,256,56.034733,55.979130,0.027222,
pi-250,1790360494.338613,1790360556.190345,1790360556.242960,1790360567.097059,26,256,61.904347,61.851732,0.042565,
pi-251,1790360496.426311,1790360568.583000,1790360568.600420,1790360580.023217,18,256,72.174108,72.156688,0.044795,
pi-252,1790360497.123947,1790360568.584048,1790360568.865856,1790360579.626717,12,247,71.741910,71.460101,0.043743,
pi-253,1790360497.978127,1790360568.584328,1790360568.865860,1790360580.072771,34,256,70.887733,70.606201,0.043949,
pi-254,1790360497.982372,1790360568.584635,1790360568.865863,1790360573.755563,42,120,70.883491,70.602264,0.041090,
pi-255,1790360498.031529,1790360568.584924,1790360568.865865,1790360580.072784,21,256,70.834336,70.553394,0.043949,
pi-256,1790360499.704091,1790360568.585181,1790360568.865868,1790360580.072793,22,256,69.161777,68.881089,0.043949,
pi-257,1790360500.641498,1790360568.585442,1790360568.865871,1790360576.141457,27,172,68.224373,67.943944,0.042547,
pi-258,1790360500.669159,1790360568.585685,1790360568.865874,1790360571.699383,17,70,68.196715,67.916526,0.041065,
pi-259,1790360501.944919,1790360568.585887,1790360568.865876,1790360580.072802,32,256,66.920957,66.640969,0.043949,
pi-260,1790360502.755662,1790360568.586136,1790360568.865879,1790360580.072810,13,256,66.110217,65.830474,0.043949,
pi-261,1790360502.878388,1790360568.586339,1790360568.865881,1790360580.072818,14,256,65.987493,65.707951,0.043949,
pi-262,1790360503.000154,1790360568.586627,1790360568.865884,1790360580.072825,27,256,65.865730,65.586473,0.043949,
pi-263,1790360503.317879,1790360568.586858,1790360568.865886,1790360580.072833,15,256,65.548007,65.268979,0.043949,
pi-264,1790360503.450830,1790360568.587047,1790360568.865888,1790360580.072840,18,256,65.415059,65.136217,0.043949,
pi-265,1790360504.630436,1790360568.587256,1790360568.865891,1790360580.072849,18,256,64.235454,63.956820,0.043949,
pi-266,1790360504.890992,1790360568.587467,1790360568.865893,1790360580.072857,30,256,63.974901,63.696475,0.043949,
pi-267,1790360504.946264,1790360568.587697,1790360568.865895,1790360580.072864,22,256,63.919631,63.641434,0.043949,
pi-268,1790360505.420150,1790360568.588007,1790360568.865897,1790360580.072871,19,256,63.445747,63.167857,0.043949,
pi-269,1790360505.721942,1790360568.588297,1790360568.865900,1790360580.072878,46,256,63.143958,62.866355,0.043949,
pi-270,1790360506.334899,1790360568.588602,1790360568.865902,1790360580.072885,13,256,62.531003,62.253703,0.043949,
pi-271,1790360506.947239,1790360568.588810,1790360568.865904,1790360580.072892,25,256,61.918665,61.641571,0.043949,
pi-272,1790360507.223183,1790360568.589059,1790360568.865906,1790360580.072898,20,256,61.642723,61.365875,0.043949,
pi-273,1790360507.374463,1790360568.589298,1790360568.865909,1790360580.072906,17,256,61.491445,61.214834,0.043949,
pi-274,1790360507.386799,1790360568.589507,1790360568.865911,1790360580.072913,21,256,61.479112,61.202708,0.043949,
pi-275,1790360507.432833,1790360568.589716,1790360568.865913,1790360580.072919,48,256,61.433080,61.156884,0.043949,
pi-276,1790360508.179682,1790360568.590008,1790360568.865915,1790360580.072927,16,256,60.686234,60.410326,0.043949,
pi-277,1790360511.902394,1790360568.590214,1790360568.865918,1790360580.072934,51,256,56.963523,56.687820,0.043949,
pi-278,1790360512.516830,1790360568.590491,1790360568.865920,1790360580.072942,31,256,56.349090,56.073661,0.043949,
pi-279,1790360517.009490,1790360568.590744,1790360568.865922,1790360580.072949,27,256,51.856432,51.581254,0.043949,
pi-280,1790360517.049952,1790360568.590990,1790360568.865925,1790360580.072956,18,256,51.815972,51.541038,0.043949,
pi-281,1790360517.512815,1790360568.591216,1790360568.865927,1790360580.072963,41,256,51.353112,51.078402,0.043949,
pi-282,1790360518.343124,1790360568.591498,1790360568.865929,1790360580.072970,22,256,50.522804,50.248374,0.043949,
pi-283,1790360520.624633,1790360568.591712,1790360568.865931,1790360580.072978,13,256,48.241298,47.967079,0.043949,
pi-284,1790360521.646129,1790360568.591914,1790360568.865934,1790360580.072986,18,256,47.219804,46.945785,0.043949,
pi-285,1790360524.302418,1790360568.592129,1790360568.865936,1790360580.072993,13,256,44.563518,44.289711,0.043949,
pi-286,1790360526.943581,1790360568.592323,1790360568.865938,1790360580.073000,29,256,41.922357,41.648742,0.043949,
pi-287,1790360529.060767,1790360568.592567,1790360568.865940,1790360580.073007,25,256,39.805173,39.531800,0.043949,
pi-288,1790360529.131583,1790360568.592794,1790360568.865942,1790360580.073013,30,256,39.734359,39.461210,0.043949,
pi-289,1790360530.028780,1790360568.593021,1790360568.865945,1790360577.081894,15,193,38.837165,38.564241,0.042791,
pi-290,1790360530.154120,1790360568.593220,1790360568.865947,1790360580.073020,13,256,38.711827,38.439100,0.043949,
pi-291,1790360530.753251,1790360568.593406,1790360568.865950,1790360580.073026,11,256,38.112699,37.840156,0.043949,
pi-292,1790360531.775511,1790360568.593583,1790360568.865952,1790360580.073033,23,256,37.090441,36.818072,0.043949,
pi-293,1790360532.354992,1790360568.593903,1790360568.865954,1790360580.073040,23,256,36.510962,36.238910,0.043949,
pi-294,1790360532.729003,1790360568.594172,1790360568.865956,1790360580.073047,20,256,36.136953,35.865168,0.043949,
pi-295,1790360532.812394,1790360568.594403,1790360568.865959,1790360580.073054,28,256,36.053565,35.782009,0.043949,
pi-296,1790360533.009023,1790360568.594646,1790360568.865962,1790360580.073060,66,256,35.856938,35.585623,0.043949,
pi-297,1790360534.461939,1790360572.582456,1790360572.674989,1790360584.157666,33,256,38.213049,38.120517,0.045030,
pi-298,1790360534.611680,1790360572.582907,1790360572.674991,1790360584.157677,27,256,38.063311,37.971227,0.045030,
pi-299,1790360534.744642,1790360572.583235,1790360572.674993,1790360580.418652,20,169,37.930351,37.838593,0.046093,
pi-300,1790360534.876193,1790360572.583488,1790360572.674995,1790360577.421578,34,108,37.798803,37.707295,0.044361,
pi-301,1790360534.940937,1790360572.583758,1790360572.674998,1790360584.157689,16,256,37.734060,37.642821,0.045030,
pi-302,1790360535.036254,1790360572.583971,1790360572.674999,1790360584.157698,22,256,37.638745,37.547716,0.045030,
pi-303,1790360536.213426,1790360573.584560,1790360573.670805,1790360585.152790,36,256,37.457379,37.371134,0.045027,
pi-304,1790360536.217499,1790360573.584958,1790360573.670808,1790360578.162360,38,99,37.453310,37.367459,0.045832,
pi-305,1790360536.367522,1790360573.585284,1790360573.670810,1790360585.152800,20,256,37.303288,37.217761,0.045027,
pi-306,1790360536.404406,1790360573.585530,1790360573.670813,1790360582.884393,18,199,37.266407,37.181124,0.046533,
pi-307,1790360537.090570,1790360573.585775,1790360573.670815,1790360585.152809,16,256,36.580245,36.495205,0.045027,
pi-308,1790360537.201133,1790360573.586011,1790360573.670817,1790360585.152818,28,256,36.469684,36.384877,0.045027,
pi-309,1790360537.252116,1790360573.759772,1790360573.854380,1790360585.307632,21,256,36.602264,36.507657,0.044915,
pi-310,1790360537.337161,1790360574.585033,1790360574.678720,1790360586.079248,27,256,37.341559,37.247872,0.044708,
pi-311,1790360537.529619,1790360574.585401,1790360574.678723,1790360586.079259,18,256,37.149104,37.055782,0.044708,
pi-312,1790360538.230248,1790360574.585688,1790360574.678725,1790360586.079267,14,256,36.448477,36.355440,0.044708,
pi-313,1790360540.374055,1790360574.585942,1790360574.678727,1790360586.079273,12,256,34.304672,34.211887,0.044708,
pi-314,1790360540.565765,1790360574.586183,1790360574.678730,1790360586.079281,20,256,34.112965,34.020418,0.044708,
pi-315,1790360541.298797,1790360574.586433,1790360574.678731,1790360586.079288,27,256,33.379935,33.287636,0.044708,
pi-316,1790360541.457920,1790360575.582057,1790360575.665335,1790360578.954626,18,73,34.207415,34.124137,0.045685,
pi-317,1790360541.848181,1790360576.142683,1790360576.252019,1790360587.310557,24,253,34.403837,34.294501,0.043883,
pi-318,1790360541.913734,1790360577.086049,1790360577.203080,1790360588.270697,14,256,35.289346,35.172315,0.043402,
pi-319,1790360542.327572,1790360577.424712,1790360577.537755,1790360588.541792,23,256,35.210183,35.097140,0.043153,
pi-320,1790360544.539987,1790360578.165480,1790360578.279917,1790360589.129834,22,256,33.739929,33.625493,0.042549,
pi-321,1790360544.573102,1790360578.955720,1790360579.080388,1790360589.743948,32,256,34.507286,34.382619,0.041818,
pi-322,1790360545.061372,1790360579.630955,1790360579.752955,1790360590.248800,16,256,34.691584,34.569583,0.041160,
pi-323,1790360545.159185,1790360580.025463,1790360580.116968,1790360590.542219,16,256,34.957783,34.866278,0.040883,
pi-324,1790360545.298222,1790360580.077211,1790360580.289898,1790360585.405342,24,122,34.991676,34.778989,0.042276,
pi-325,1790360545.523021,1790360580.077523,1790360580.289901,1790360590.577963,31,256,34.766880,34.554502,0.040345,
pi-326,1790360546.312565,1790360580.077832,1790360580.289904,1790360586.079319,18,138,33.977339,33.765267,0.042259,
pi-327,1790360546.864361,1790360580.078080,1790360580.289906,1790360590.577974,15,256,33.425544,33.213718,0.040345,
pi-328,1790360547.179326,1790360580.078324,1790360580.289908,1790360590.577984,18,256,33.110582,32.898998,0.040345,
pi-329,1790360547.705629,1790360580.078573,1790360580.289910,1790360585.824842,17,132,32.584281,32.372943,0.042251,
pi-330,1790360549.840655,1790360580.078790,1790360580.289912,1790360590.577991,21,256,30.449257,30.238136,0.040345,
pi-331,1790360550.081606,1790360580.079003,1790360580.289914,1790360590.578000,22,256,30.208308,29.997397,0.040345,
pi-332,1790360550.307550,1790360580.079237,1790360580.289916,1790360590.578010,15,256,29.982366,29.771688,0.040345,
pi-333,1790360550.555401,1790360580.079434,1790360580.289918,1790360590.578017,16,256,29.734518,29.524033,0.040345,
pi-334,1790360551.305567,1790360580.079633,1790360580.289920,1790360590.578026,20,256,28.984354,28.774066,0.040346,
pi-335,1790360551.430981,1790360580.079847,1790360580.289922,1790360590.578033,22,256,28.858941,28.648865,0.040346,
pi-336,1790360551.482267,1790360580.080060,1790360580.289924,1790360590.578040,79,256,28.807657,28.597792,0.040346,
pi-337,1790360551.728577,1790360580.080481,1790360580.289927,1790360590.578050,17,256,28.561350,28.351903,0.040346,
pi-338,1790360554.035687,1790360580.080704,1790360580.289929,1790360590.578058,13,256,26.254241,26.045017,0.040346,
pi-339,1790360554.220098,1790360580.080909,1790360580.289931,1790360590.578065,39,256,26.069834,25.860811,0.040346,
pi-340,1790360555.702175,1790360580.081186,1790360580.289933,1790360590.578073,13,256,24.587758,24.379010,0.040346,
pi-341,1790360555.889066,1790360580.081385,1790360580.289935,1790360586.157790,18,140,24.400870,24.192319,0.042215,
pi-342,1790360556.336429,1790360580.081593,1790360580.289937,1790360590.578080,18,256,23.953509,23.745164,0.040346,
pi-343,1790360559.783777,1790360580.081814,1790360580.289939,1790360590.578087,37,256,20.506162,20.298037,0.040346,
pi-344,1790360560.332246,1790360580.082044,1790360580.289942,1790360586.157803,24,140,19.957695,19.749798,0.042215,
pi-345,1790360565.293011,1790360580.082269,1790360580.289943,1790360590.578095,35,256,14.996933,14.789258,0.040346,
pi-346,1790360565.436688,1790360580.082518,1790360580.289946,1790360590.578103,23,256,14.853258,14.645830,0.040346,
pi-347,1790360566.872141,1790360580.082727,1790360580.289948,1790360590.578116,28,256,13.417806,13.210586,0.040346,
pi-348,1790360567.937473,1790360580.082938,1790360580.289950,1790360590.578123,25,256,12.352477,12.145465,0.040346,
pi-349,1790360568.613635,1790360580.083162,1790360580.289952,1790360590.578130,17,256,11.676317,11.469527,0.040346,
pi-350,1790360568.700863,1790360580.083358,1790360580.289954,1790360590.578137,15,256,11.589091,11.382495,0.040346,
pi-351,1790360571.045403,1790360580.083559,1790360580.289956,1790360590.578143,16,256,9.244552,9.038155,0.040346,
pi-352,1790360571.397334,1790360580.083790,1790360580.289958,1790360590.578152,18,256,8.892624,8.686455,0.040346,
pi-353,1790360571.841809,1790360580.083999,1790360580.289960,1790360590.578159,25,256,8.448151,8.242190,0.040346,
pi-354,1790360573.495120,1790360580.084230,1790360580.289962,1790360590.578165,15,256,6.794842,6.589110,0.040346,
pi-355,1790360575.770801,1790360580.084429,1790360580.289964,1790360590.578171,25,256,4.519164,4.313628,0.040346,
pi-356,1790360575.874735,1790360580.084796,1790360580.289967,1790360585.112514,30,115,4.415232,4.210061,0.042303,
pi-357,1790360580.035918,1790360580.085029,1790360580.289969,1790360590.578177,23,256,0.254051,0.049111,0.040346,
pi-358,1790360582.578499,1790360584.158915,1790360584.249091,1790360593.072523,18,256,1.670592,1.580415,0.034602,
pi-359,1790360585.324044,1790360585.328130,1790360585.405428,1790360593.872814,22,256,0.081384,0.004085,0.033205,
pi-360,1790360586.204033,1790360586.207121,1790360586.283203,1790360594.444894,22,256,0.079170,0.003088,0.032007,
pi-361,1790360590.212336,1790360590.213423,1790360590.293040,1790360597.255355,18,256,0.080703,0.001086,0.027303,
pi-362,1790360591.600085,1790360591.603167,1790360591.639820,1790360598.565607,14,256,0.039736,0.003083,0.027160,
pi-363,1790360592.073905,1790360592.078008,1790360592.125995,1790360596.608682,14,166,0.052089,0.004102,0.027168,
pi-364,1790360592.157454,1790360592.160539,1790360592.213853,1790360599.134686,39,256,0.056399,0.003084,0.027141,
pi-365,1790360593.331557,1790360593.335638,1790360593.377665,1790360600.242376,28,256,0.046108,0.004081,0.026920,
pi-366,1790360596.538697,1790360596.541781,1790360596.581423,1790360599.000097,33,90,0.042727,0.003084,0.027176,
pi-367,1790360597.445252,1790360597.448334,1790360597.493473,1790360604.212655,23,256,0.048221,0.003082,0.026350,
pi-368,1790360597.622197,1790360597.623276,1790360597.655306,1790360604.476300,22,256,0.033109,0.001080,0.026749,
pi-369,1790360598.169563,1790360598.170649,1790360598.205258,1790360603.722968,26,211,0.035695,0.001086,0.026275,
